제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크
그래서오늘감?,,오늘루틴정해야함,"Raps 2025.04.17 13:34:29
조회 55 추천 1 댓글 3",추천 1,조회 55,2025.04.17 13:34:29,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26289&page=8
내가 아는 아이스크림은 이건데,,https://www.youtube.com/watch?v=qwyPaQ2-aMM,"ㅇㅇ(106.101) 2025.04.17 11:09:06
조회 33 추천 0 댓글 2",추천 0,조회 33,2025.04.17 11:09:06,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26288&page=8
아이스크림 선거송되면 웃기겟노,,상상만해도 빡친다,"ㅇㅇ 2025.04.17 10:12:32
조회 46 추천 0 댓글 5",추천 0,조회 46,2025.04.17 10:12:32,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26287&page=8
그럼내일가나요?,,단식1일차,"ㅇㅇ(106.101) 2025.04.16 15:56:16
조회 44 추천 0 댓글 2",추천 0,조회 44,2025.04.16 15:56:16,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26286&page=8
구라졸업한대요,,버튜버는끝,"ㅇㅇ 2025.04.16 15:39:33
조회 48 추천 0 댓글 2",추천 0,조회 48,2025.04.16 15:39:33,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26285&page=8
안가면안감,,네,"ㅇㅇ 2025.04.16 11:15:06
조회 53 추천 0 댓글 7",추천 0,조회 53,2025.04.16 11:15:06,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26284&page=8
주식 배당금들어왓다고,,네,"ㅇㅇ 2025.04.15 22:14:16
조회 64 추천 0 댓글 7",추천 0,조회 64,2025.04.15 22:14:16,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26283&page=8
명진갈 먹고시푼사람,,쏴리질럿,"ㅇㅇ 2025.04.15 21:01:48
조회 50 추천 1 댓글 6",추천 1,조회 50,2025.04.15 21:01:48,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26282&page=8
랩스말이맞았네,,제국편줘깥네,"ㅇㅇ 2025.04.15 16:35:32
조회 48 추천 0 댓글 4",추천 0,조회 48,2025.04.15 16:35:32,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26281&page=8
부정합격자는 초고속 승진한다.,,"(1부) 박완수 경남도지사님께 공개질문 
게시자: 권혁철 
연락처: 010-****-7368


※당부말씀: 채용비리 관련자는 대통령부터 쫄따구까지 모조리 실명깠다. 게시판 관리자님은 '나는 국민에게 충성하는 공무원이다'는 자부심과 긍지를 가지고 그 누가  협박이나 회유를 하더라도 절대로 삭제하지 마세요! 이 글을 보시는 공무원은 자신이 알고 있는 언론사 기자나 더불어민주당 등에 제보해 주세요.


※2025.3.27. 15:58경 '경남도청 열린도지사실' 직원과 통화내용: 


질문1) 권혁철; 도지사에게 바란다 게시판에 하루에도 몇번이나 '성적조작 폭로 글'을 올리는데 담당자가 계속 삭제하고 있으니 이 사실을 박완수 경남도지사님께 보고하세요.


답변1) 열린도지사실 직원; 박완수 경남도지사님은 도지사에게 바란다 게시판에 성적조작 폭로 글을 올리고 담당직원이 계속 삭제한다는 사실을 이미 알고있습니다.


□ 게시글이 허위사실이면 ‘형사처벌’을 달게 받을 예정이오니 ‘대한민국에 정의를 세운다’는 차원에서 절대로 삭제하지 마세요.


□검찰의 사건은폐 수법: 대검찰청 문서감정실 윤기형, 류경숙의 허위감정서 및 창녕군청 시험관리관 박홍곤, 이정희, 서경도의 위증으로 1심, 2심 재판부를 기망하고 대법원 판사님들까지 속이고 사건을 은폐하는데 성공함.


현재, 경남도청은 대법원 판결문을 제시하면서 권혁철은 거짓말을 하고 있다고 우기면서 부정합격자 5명이 고급공무원으로 부귀영화를 누리도록 방치하고 있음.


□박완수 경남도지사님께 공개질문


질문1) 박완수 경남도지사님께서 '도지사에게 바란다' 게시판에 성적조작 폭로 글이 올라오면 즉각 삭제하여 경남도청 공무원 및 경남도민에게 전파되지 않도록 하라고 지시하지는 않으셨지요?


질문2) 지방자치단체장의 고유권한인 ‘합격취소처분’은 ‘공소시효’가 없습니다. 부정합격자 색출하여 ‘합격취소처분’할 용의가 있습니까?


질문3) 부정합격자가 3급, 4급 고위직으로 승진하여 부귀영화를 누린다면 ‘합격취소처분’ 해야 합니까 우리가 남이가를 외치며 모르는척 은폐해야 합니까?


질문4) 97경남 7급 공채 합격자명단과 발령부서 공개하라는 정보공개청구(접수번호:10780318,접수일자:2023.5.22)에서 ‘최종합격자명단의 원본’을 공개하지 않고 ‘새로운 양식의 합격자명단’을 만들어 공개한 이유가 무엇인가요? 세무직 박철희 대신 추가 합격한 수험생을 숨기기 위한 꼼수인가요? (97년 당시 ‘합격자명단’은 경남도청, 시청, 군청, 읍사무소 옥외 게시판에 부착하여 대외적으로 공개했음)


질문5) 97경남 7급 공채 2차 면접시험에 불합격하여 행정소송을 청구한 세무직 박철희 대신 추가 합격한 수험생은 누구이며, 그 추가 합격한 수험생은 성적순으로 11등 한 수험생인가요?


질문6) 합격자 10명 중에서 1등 이정희와 2등 남경수는 4~5년 동안 8급, 9급 공무원 근무 -> 퇴직 -> 7급 공채 합격으로 두 사람의 7급 공채 합격 패턴이 동일합니다. 2명이 근무한 행정기관을 공개하지 못 하고 숨기는 진짜 이유는 혹시 성적조작과 관련이 있기 때문입니까?


질문7) 99년부터 수십 년간 97경남 7급 공채 합격자 10명의 이름은 경남도청, 시청, 군청 등 홈페이지 직원 검색란에서 검색을 하면 존재하지 않았습니다. 부정합격자를 숨기기 위해서 직원 검색에서 차단한 것입니까?


질문8) 합격자 김영곤이 김인수로 개명한 이유는 무엇인가요? 혹시, ‘부정합격자 추적을 피하기 위해서 개명한 것은 아닐까’라는 합리적 의심에 대해 어떻게 생각합니까?


질문9) 합격자 고경우는 1998.1.1.~1999.6.7. 근무하고 퇴직한 것이 사실인가요? 퇴직사유가 성적조작과 관련이 있는 것은 아닌가 조사할 용의가 있습니까?


질문10) 합격자 이주영은 경남도청, 시청, 군청 등 홈페이지 직원검색란에서 존재하지 않습니다. 성적조작과 관련하여 추적을 피하기 위해서 검색을 차단한 것은 아닌가요?


경남도청 도지사에게 바란다 게시판 관리자님!


박완수 경남도지사님께 ‘권혁철이 성적조작 폭로 글을 삭제해도 계속 올려서 곤혹스럽다’고 문서를 작성해서 공식적으로 보고하세요.


그리고 삭제하기 전에 이 글을 반드시 부정합격자로 특정한 3명에게 전달하세요.


ㄱ) 1등 이정희, 2등 남경수; 9급 또는 기능직, 임시직 등으로 4~5년 공직생활하며 경남도청 인사과 배종대 등 고위직과 인맥을 맺었거나 친인척의 권력이나 재산을 이용하여 부정으로 합격했지요?


남경수님 머리가 얼마나 뛰어난지 모르겠지만 제천고 고졸로서 7급 공채시험 합격할려면 뼈를 깍는 노력을 해야 합니다. 당신은 뼈를 깍는 노력을 했습니까 친인척의 권력과 재력으로 부정합격했습니까?


강동원 검사(현변호사.02-533-9600), 정병하 검사(현변호사.02-6326-0097)는 당신이 부정합격자인지 진짜 합격자인지 잘 알고있습니다.


ㄴ) 5등 김영곤; 경상대 농학과 졸업했지요. 농학과면 영어, 수학, 국어 포기하고 합격할 수 있지요?


김영곤님은 학력고사 몇 점이나 받았나요?
서울대, 연대, 고대 합격할 점수인데 특별히 농학에 뜻이 있고 서울에서 대학 다닐 돈이 없어 부득이 집에서 가까운 경상대 농학과를 갔나요?


고노무현님이 부산상고 졸업하고 진영 산속 토굴에서 뼈를 깍는 노력을 해서 사법고시 합격한 것은 모든 국민들이 알고있습니다.


김인수님이 경상대 농학과 입학할 실력으로 7급 공채 합격할려면 정말 피눈물나게 공부했어야 할 것 같은데 그렇게 노력하셨나요?


71년생이 3급 부이사관이면 초고속 승진아닌가요?
71년생이 3급이면 거의 행정고시 출신이나 다름없지요?


김영곤에서 김인수로 개명한 것과 고속승진한 것으로 미루어 판단컨데, 당신이 부정합격자일 가능성이 매우 매우 높아 보입니다.


기분 나쁘면 허위사실유포에 의한 명예훼손죄로 고소하세요.


법원에서 재판하면 또 전부 위증할테고 증거부족으로 실형 징역살이 1년 6월 정도 받겠지요.


부산에서 LH 아파트 경비원으로 일하며 변호사 선임료 550만원은 모았습니다.


만약 고소하면 법정에서 이정희, 남경수, 김인수 3명을 증인으로 신청하겠습니다.


그리고 당신들이 명심해야 할 것이 있습니다.
내가 지옥가서 천벌을 받을 각오만 하면 강동원 검사(강동원법률사무소.02-533-9600), 정병하 검사(한국특수판매공제조합 이사장.02-6326-0097) 찾아가서 얼마든지 부정합격자가 누구다는 자백을 받을 수 있다고 확신합니다.


이제, 내가 감옥소 가거나 지옥에 가더라도 슬퍼해줄 사람이 없다는 점이 나의 유일한 강점입니다.

ㅡ 1부 끝 ㅡ


1부: 박완수 경남도지사님께 공개질문
2부: 97경남 7급 공채 합격자명단 및 근무처, 출신학교 공개
3부: 성적조작 사전모의 정황증거-> 창녕군청 시험관리관 서경도, 이진규의 육성녹음파일 및 성적조작 심층취재 경기신문, 열린공감TV 방송
4부: 윤석열 대통령의 사건은폐 경위 및 대검찰청 문서감정실 윤기형, 류경숙 허위감정서 작성방법
5부: 양심선언 대상자 및 내용 
6부: 경남도청 공무원시험 조작사건 최종보고서","Xman(106.246) 2025.04.15 14:45:05
조회 53 추천 0 댓글 1",추천 0,조회 53,2025.04.15 14:45:05,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26280&page=8
주갤 진짜궁금한점,,여자가 그렇게 싫으면 왜 남자끼리안사귐,"ㅇㅇ 2025.04.14 20:21:27
조회 26 추천 0 댓글 2",추천 0,조회 26,2025.04.14 20:21:27,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26279&page=8
명진갈먹고싶군,,네,"ㅇㅇ 2025.04.14 17:29:24
조회 31 추천 0 댓글 1",추천 0,조회 31,2025.04.14 17:29:24,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26278&page=8
오나x을 떠나보내며...,,,"ㅇㅇ(106.101) 2025.04.14 02:42:25
조회 42 추천 0 댓글 3",추천 0,조회 42,2025.04.14 02:42:25,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26277&page=8
엉엉,,울기,"ㅇㅇ 2025.04.10 18:20:48
조회 27 추천 0 댓글 1",추천 0,조회 27,2025.04.10 18:20:48,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26276&page=8
고기먹고싶군,,흠,"ㅇㅇ 2025.04.10 17:17:45
조회 38 추천 1 댓글 4",추천 1,조회 38,2025.04.10 17:17:45,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26275&page=8
운지,,,"Raps 2025.04.10 13:13:57
조회 36 추천 1 댓글 1",추천 1,조회 36,2025.04.10 13:13:57,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26274&page=8
저녁뭐먹지,,,"ㅇㅇ(106.101) 2025.04.08 18:34:13
조회 23 추천 0 댓글 0",추천 0,조회 23,2025.04.08 18:34:13,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26273&page=8
점심뭐먹지,,,"ㅇㅇ(106.101) 2025.04.08 11:36:53
조회 19 추천 0 댓글 0",추천 0,조회 19,2025.04.08 11:36:53,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26272&page=8
흐엉,,달링달링 워헝,"ㅇㅇ 2025.04.07 23:25:54
조회 23 추천 0 댓글 0",추천 0,조회 23,2025.04.07 23:25:54,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26271&page=8
코노,,코노야로 아니고 코인노래방,"ㅇㅇ 2025.04.07 22:41:06
조회 27 추천 0 댓글 1",추천 0,조회 27,2025.04.07 22:41:06,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26270&page=8
맛잇는거드실분,,네,"ㅇㅇ 2025.04.07 17:17:54
조회 38 추천 0 댓글 4",추천 0,조회 38,2025.04.07 17:17:54,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26269&page=8
속이뻥,,네,"ㅇㅇ 2025.04.07 16:43:24
조회 28 추천 0 댓글 2",추천 0,조회 28,2025.04.07 16:43:24,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26268&page=8
놀자고 소리쳐,,아아아아아아악!,"ㅇㅇ 2025.04.06 19:08:19
조회 25 추천 0 댓글 2",추천 0,조회 25,2025.04.06 19:08:19,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26267&page=8
카나데 재밋네,,빨간약은 중요치안아,"ㅇㅇ 2025.04.06 17:59:24
조회 50 추천 0 댓글 2",추천 0,조회 50,2025.04.06 17:59:24,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26266&page=8
오늘 이커햄,,스킬샷이 이상해요,"ㅇㅇ(106.101) 2025.04.06 17:50:45
조회 23 추천 0 댓글 1",추천 0,조회 23,2025.04.06 17:50:45,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26265&page=8
헬스 같이하자는사람 특,,게이임,"ㅇㅇ 2025.04.06 02:47:19
조회 37 추천 0 댓글 2",추천 0,조회 37,2025.04.06 02:47:19,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26264&page=8
헬스하는법,,헬스장에간다,"Raps 2025.04.06 02:26:40
조회 51 추천 1 댓글 2",추천 1,조회 51,2025.04.06 02:26:40,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26263&page=8
윤재출마는머여,,뇌녹앗나진자,"ㅇㅇ 2025.04.06 02:03:27
조회 28 추천 0 댓글 1",추천 0,조회 28,2025.04.06 02:03:27,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26262&page=8
매일 저수지돌사람,,어때,"성갤러(59.18) 2025.04.06 01:53:23
조회 43 추천 0 댓글 6",추천 0,조회 43,2025.04.06 01:53:23,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26261&page=8
용팔이 십새기진짜,,쿠팡십새기,"ㅇㅇ 2025.04.06 01:49:37
조회 36 추천 0 댓글 2",추천 0,조회 36,2025.04.06 01:49:37,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26260&page=8
랩스한테 운동배우는법,,1. 단 샤워실에 들어가,"ㅇㅇ 2025.04.06 01:28:14
조회 34 추천 0 댓글 2",추천 0,조회 34,2025.04.06 01:28:14,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26259&page=8
랩스님진지하게 운동좀갈쳐주셈,,전 일퀘가 있어야 운동하는타입이에요,"ㅇㅇ(106.101) 2025.04.06 01:19:31
조회 40 추천 0 댓글 1",추천 0,조회 40,2025.04.06 01:19:31,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26258&page=8
아니 근데,,진짜 너무 할게없는데 이래돋 되는거임?,"ㅇㅇ(106.101) 2025.04.06 00:52:35
조회 38 추천 0 댓글 3",추천 0,조회 38,2025.04.06 00:52:35,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26257&page=8
머가웃기냐고,,네,"ㅇㅇ 2025.04.06 00:14:46
조회 23 추천 0 댓글 0",추천 0,조회 23,2025.04.06 00:14:46,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26256&page=8
이건또뮤ㅓ임,,"https://youtube.com/shorts/h5sCCY49pW8?si=j3hk2y17er1yOhqL





개쳐웃기노 ㅋㅋㅋ","Raps 2025.04.05 23:39:48
조회 54 추천 1 댓글 2",추천 1,조회 54,2025.04.05 23:39:48,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26255&page=8
아아,,심심,"ㅇㅇ(106.101) 2025.04.05 23:27:52
조회 37 추천 0 댓글 8",추천 0,조회 37,2025.04.05 23:27:52,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26254&page=9
속보 렘깨어남,,ㄷㄷ,"ㅇㅇ 2025.04.05 23:06:09
조회 28 추천 0 댓글 2",추천 0,조회 28,2025.04.05 23:06:09,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26253&page=9
10시부터 그림?,,ㄱㄱ?,"성갤러(59.18) 2025.04.05 21:36:56
조회 24 추천 0 댓글 3",추천 0,조회 24,2025.04.05 21:36:56,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26252&page=9
놀까,,오,"ㅇㅇ 2025.04.05 21:10:46
조회 20 추천 0 댓글 1",추천 0,조회 20,2025.04.05 21:10:46,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26251&page=9
ㅋㅋ 으악이랑 외팔이 말다툼 개웃기네,,ㅋㅋㅋㅋ,"ㅇㅇ(106.101) 2025.04.05 17:59:58
조회 32 추천 0 댓글 2",추천 0,조회 32,2025.04.05 17:59:58,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26250&page=9
님아 ㅈ됨,,ㅂㅊ카페 폴라로이드 부모님이봄,"ㅇㅇ 2025.04.05 11:35:25
조회 35 추천 0 댓글 5",추천 0,조회 35,2025.04.05 11:35:25,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26249&page=9
탄핵 생각보다 노잼이네,,반응이 심심하구만,"ㅇㅇ 2025.04.05 01:35:58
조회 32 추천 0 댓글 1",추천 0,조회 32,2025.04.05 01:35:58,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26248&page=9
여름은 어렵다네요,,,"ㅇㅇ(106.101) 2025.04.04 23:53:25
조회 43 추천 0 댓글 6",추천 0,조회 43,2025.04.04 23:53:25,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26247&page=9
랩쮸야,,쥬쥬야,"ㅇㅇ 2025.04.04 19:47:05
조회 25 추천 0 댓글 0",추천 0,조회 25,2025.04.04 19:47:05,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26245&page=9
오늘윤석열탄핵기념,,짜장면이나먹을까,"ㅇㅇ(106.101) 2025.04.04 15:54:57
조회 66 추천 0 댓글 16",추천 0,조회 66,2025.04.04 15:54:57,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26244&page=9
눈물이 앞을 가리긔,,ㅠㅠ,"ㅇㅇ(211.234) 2025.04.04 11:39:29
조회 29 추천 0 댓글 1",추천 0,조회 29,2025.04.04 11:39:29,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26243&page=9
윤석열 따운!!!!!!!!!!,,초~비~상~,"ㅇㅇ(106.101) 2025.04.04 11:04:59
조회 41 추천 0 댓글 2",추천 0,조회 41,2025.04.04 11:04:59,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26242&page=9
이짤머야,,봇치2찍이엇구나,"성갤러(115.23) 2025.04.04 09:26:43
조회 34 추천 1 댓글 2",추천 1,조회 34,2025.04.04 09:26:43,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26241&page=9
2시간뒤에,,랩스와서 궁시렁댈예정,"ㅇㅇ 2025.04.04 09:14:19
조회 33 추천 0 댓글 2",추천 0,조회 33,2025.04.04 09:14:19,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26240&page=9
윤카 복귀기원 1일차,,대 석 열 사 랑 해,"ㅇㅇ(211.234) 2025.04.03 19:37:21
조회 31 추천 0 댓글 1",추천 0,조회 31,2025.04.03 19:37:21,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26239&page=9
그분 혜안이 맞았네,,워홀이든 뭐든 나가야 정답,"ㅇㅇ(106.101) 2025.04.02 23:10:18
조회 48 추천 1 댓글 2",추천 1,조회 48,2025.04.02 23:10:18,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26238&page=9
집애가려했는데,,네,"ㅇㅇ(106.101) 2025.04.02 21:10:53
조회 37 추천 0 댓글 2",추천 0,조회 37,2025.04.02 21:10:53,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26237&page=9
언제어디,,네,"ㅇㅇ(106.101) 2025.04.02 17:36:23
조회 40 추천 0 댓글 9",추천 0,조회 40,2025.04.02 17:36:23,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26236&page=9
여자되는약 생동성없나,,흠,"ㅇㅇ 2025.04.02 16:28:20
조회 36 추천 0 댓글 2",추천 0,조회 36,2025.04.02 16:28:20,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26235&page=9
감맘,,네,"ㅇㅇ(106.101) 2025.04.02 15:31:21
조회 27 추천 0 댓글 2",추천 0,조회 27,2025.04.02 15:31:21,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26233&page=9
불면증,,물면증,"ㅇㅇ 2025.04.02 03:40:05
조회 23 추천 0 댓글 0",추천 0,조회 23,2025.04.02 03:40:05,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26232&page=9
응우엔들은 한국워홀안하나,,환상품으면 ㅈㄴ웃길거같은데,"ㅇㅇ 2025.04.01 23:19:52
조회 27 추천 1 댓글 1",추천 1,조회 27,2025.04.01 23:19:52,https://gall.dcinside.com/mgallery/board/view/?id=skk&no=26231&page=9
